Bifidobacterium,Butyricimonas,Odoribacter,Paraprevotella,Bacteroides,Parabacteroides,Prevotella,unkwon1,unkwon2,unkwon3,Clostridium,unkwon4,unkwon5,Ruminococcus,Anaerostipes,Blautia,Coprococcus,Dorea,Lachnospira,Roseburia,unkwon6,unkwon7,unkwon8,unkwon9,Faecalibacterium,Oscillospira,Ruminococcus.1,Dialister,unkwon10,unkwon11,unkwon12,Sutterella,Escherichia,Klebsiella,Haemophilus,Akkermansia,Tags
#NAME?,-9.177419538,-6.855491443,-7.177419538,-4.592457037,-6.177419538,-3.111330348,-7.592457037,#NAME?,-7.177419538,-9.177419538,-9.177419538,-6.007494537,-7.592457037,#NAME?,#NAME?,-5.270528942,-6.177419538,-9.177419538,-7.177419538,-8.177419538,-7.592457037,-8.177419538,#NAME?,-5.717987919,#NAME?,-7.592457037,#NAME?,-7.592457037,-8.177419538,#NAME?,-9.177419538,-9.177419538,-6.177419538,-6.592457037,-5.47697982,1
-9.177419538,#NAME?,-6.592457037,-8.177419538,-4.370064616,-5.47697982,-2.768028602,-5.717987919,-9.177419538,-7.177419538,#NAME?,-8.177419538,-5.717987919,-7.592457037,#NAME?,#NAME?,-5.717987919,-6.592457037,-9.177419538,-9.177419538,-8.177419538,-8.177419538,-9.177419538,#NAME?,-5.270528942,#NAME?,-8.177419538,#NAME?,-7.592457037,-6.855491443,#NAME?,#NAME?,#NAME?,-6.855491443,-6.007494537,-5.270528942,1
#NAME?,-7.592457037,-6.177419538,-6.592457037,-4.048136521,-5.592457037,-2.622830686,-6.855491443,-9.177419538,-7.177419538,#NAME?,-8.177419538,-6.592457037,-9.177419538,#NAME?,-9.177419538,-5.855491443,-6.177419538,#NAME?,-6.370064616,-8.177419538,-6.370064616,-9.177419538,#NAME?,-5.270528942,#NAME?,-8.177419538,-8.177419538,-6.370064616,-6.177419538,#NAME?,-9.177419538,-8.177419538,-5.717987919,-5.717987919,-5.007494537,1
#NAME?,-8.177419538,-9.177419538,#NAME?,-4.929492025,-6.855491443,-3.717987919,-7.177419538,#NAME?,-7.177419538,-9.177419538,-9.177419538,-6.855491443,-7.592457037,#NAME?,#NAME?,-6.592457037,-7.177419538,#NAME?,-8.177419538,-8.177419538,-8.177419538,#NAME?,#NAME?,-5.855491443,#NAME?,-7.177419538,#NAME?,-7.592457037,-7.177419538,#NAME?,#NAME?,-9.177419538,-6.855491443,-6.855491443,-6.592457037,1
#NAME?,-8.177419538,-9.177419538,-7.592457037,-5.089956697,-7.177419538,-3.370064616,#NAME?,-9.177419538,-7.177419538,#NAME?,#NAME?,-6.370064616,-8.177419538,#NAME?,-9.177419538,-9.177419538,-9.177419538,-9.177419538,-8.177419538,#NAME?,-8.177419538,#NAME?,-9.177419538,-6.007494537,#NAME?,#NAME?,#NAME?,-7.177419538,-7.177419538,#NAME?,#NAME?,#NAME?,-5.47697982,-6.177419538,-5.592457037,1
-8.177419538,-7.592457037,-7.592457037,#NAME?,-4.223223228,-5.717987919,-3.177419538,-6.855491443,#NAME?,-7.177419538,#NAME?,#NAME?,-5.855491443,-9.177419538,#NAME?,-8.177419538,-5.717987919,-5.855491443,-9.177419538,#NAME?,-7.592457037,-7.177419538,-9.177419538,-9.177419538,-5.717987919,#NAME?,-8.177419538,-9.177419538,-6.855491443,-7.177419538,#NAME?,-8.177419538,#NAME?,-6.177419538,-6.370064616,-6.177419538,1
#NAME?,-8.177419538,-8.177419538,-8.177419538,-4.592457037,-6.177419538,-2.910632997,-9.177419538,#NAME?,-7.177419538,#NAME?,-9.177419538,-5.717987919,-9.177419538,#NAME?,-7.177419538,-5.47697982,-6.370064616,-8.177419538,#NAME?,#NAME?,-7.177419538,#NAME?,#NAME?,-5.089956697,#NAME?,-8.177419538,#NAME?,-5.855491443,-6.592457037,-9.177419538,#NAME?,-9.177419538,-7.177419538,-6.592457037,-5.47697982,1
#NAME?,-9.177419538,-7.592457037,-6.592457037,-5.47697982,-8.177419538,-3.319438543,-6.855491443,#NAME?,-7.177419538,#NAME?,#NAME?,-6.370064616,-9.177419538,-9.177419538,-9.177419538,-6.855491443,-6.370064616,#NAME?,-7.177419538,-9.177419538,-7.177419538,#NAME?,#NAME?,-5.592457037,#NAME?,-7.177419538,#NAME?,-7.177419538,-6.370064616,#NAME?,-9.177419538,-9.177419538,-6.177419538,-6.592457037,-5.370064616,1
-9.177419538,#NAME?,-7.177419538,-5.855491443,-4.048136521,-5.592457037,-3.048136521,-6.007494537,#NAME?,-7.177419538,#NAME?,-8.177419538,-5.855491443,-7.177419538,#NAME?,#NAME?,-5.855491443,-5.47697982,#NAME?,-6.855491443,-7.177419538,-6.007494537,#NAME?,-7.592457037,-5.089956697,#NAME?,-7.592457037,#NAME?,-5.717987919,-6.370064616,#NAME?,-7.592457037,-9.177419538,-5.717987919,-6.177419538,-5.717987919,1
-9.177419538,-9.177419538,-6.370064616,-6.007494537,-4.007494537,-6.007494537,-2.734476042,-6.855491443,-8.177419538,-7.177419538,#NAME?,#NAME?,-6.855491443,-9.177419538,-8.177419538,-9.177419538,-5.270528942,-6.177419538,-8.177419538,-9.177419538,-9.177419538,-6.007494537,#NAME?,-9.177419538,-4.47697982,#NAME?,-7.177419538,-9.177419538,-7.177419538,-6.370064616,#NAME?,-9.177419538,-8.177419538,-5.592457037,-5.47697982,-5.370064616,1
#NAME?,#NAME?,-6.592457037,-7.592457037,-5.089956697,-5.177419538,-3.200139614,-6.855491443,-9.177419538,-7.177419538,#NAME?,-9.177419538,-6.592457037,-9.177419538,#NAME?,-9.177419538,-5.370064616,-6.592457037,#NAME?,-7.592457037,-8.177419538,-6.370064616,#NAME?,#NAME?,-5.177419538,#NAME?,-6.855491443,#NAME?,-6.007494537,-7.177419538,#NAME?,-7.177419538,#NAME?,-5.717987919,-8.177419538,-5.089956697,1
#NAME?,#NAME?,-7.177419538,-9.177419538,-5.47697982,-5.855491443,-3.819867533,-9.177419538,#NAME?,-7.177419538,#NAME?,-9.177419538,-6.370064616,-9.177419538,#NAME?,#NAME?,-7.177419538,-7.592457037,#NAME?,-8.177419538,-8.177419538,-9.177419538,#NAME?,-9.177419538,-6.855491443,#NAME?,-7.592457037,#NAME?,-6.855491443,-9.177419538,#NAME?,#NAME?,-9.177419538,-7.177419538,-8.177419538,-6.007494537,1
#NAME?,-9.177419538,-8.177419538,-8.177419538,-4.929492025,-7.177419538,-3.855491443,-9.177419538,#NAME?,-7.177419538,#NAME?,#NAME?,-5.855491443,-7.592457037,#NAME?,#NAME?,-5.855491443,-5.855491443,#NAME?,-8.177419538,-9.177419538,-7.177419538,#NAME?,#NAME?,-5.47697982,#NAME?,-9.177419538,#NAME?,-8.177419538,-7.177419538,#NAME?,#NAME?,#NAME?,-6.177419538,-5.855491443,-5.717987919,1
#NAME?,#NAME?,-8.177419538,-7.592457037,-4.422532036,-6.007494537,-3.2466822,#NAME?,-9.177419538,-7.177419538,#NAME?,-8.177419538,-6.007494537,-8.177419538,#NAME?,-9.177419538,-6.007494537,-7.177419538,#NAME?,-7.592457037,-8.177419538,-8.177419538,#NAME?,#NAME?,-5.007494537,#NAME?,-8.177419538,#NAME?,-7.592457037,-7.592457037,#NAME?,#NAME?,#NAME?,-5.592457037,-7.592457037,-5.270528942,1
#NAME?,#NAME?,-9.177419538,-8.177419538,-5.270528942,-7.177419538,-3.270528942,-6.855491443,#NAME?,-7.177419538,#NAME?,-8.177419538,-7.177419538,-9.177419538,-9.177419538,-9.177419538,-5.592457037,-6.370064616,-9.177419538,-7.592457037,-9.177419538,-7.592457037,-9.177419538,-9.177419538,-5.592457037,#NAME?,-7.177419538,#NAME?,-7.177419538,-7.177419538,#NAME?,-7.592457037,#NAME?,-6.177419538,-6.855491443,-5.177419538,1
#NAME?,#NAME?,#NAME?,-8.177419538,-5.47697982,-6.855491443,-3.653857582,#NAME?,#NAME?,-7.177419538,#NAME?,#NAME?,-6.370064616,-7.592457037,#NAME?,#NAME?,-6.592457037,-8.177419538,-9.177419538,#NAME?,-8.177419538,-7.592457037,-9.177419538,-9.177419538,-6.007494537,#NAME?,-8.177419538,#NAME?,-9.177419538,-7.592457037,#NAME?,#NAME?,-9.177419538,-6.855491443,-7.592457037,-5.717987919,1
#NAME?,-9.177419538,-7.592457037,-8.177419538,-4.653857582,-6.855491443,-3.855491443,-7.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-6.592457037,-9.177419538,-9.177419538,#NAME?,-8.177419538,-6.592457037,#NAME?,#NAME?,-7.592457037,-8.177419538,#NAME?,#NAME?,-6.007494537,#NAME?,-7.592457037,#NAME?,-9.177419538,-7.592457037,#NAME?,#NAME?,#NAME?,-5.592457037,-6.177419538,-6.855491443,1
#NAME?,-9.177419538,-7.592457037,-6.855491443,-5.370064616,-5.855491443,-3.929492025,-7.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-7.592457037,-9.177419538,#NAME?,-8.177419538,-7.177419538,-7.177419538,-9.177419538,-9.177419538,-9.177419538,-7.592457037,#NAME?,#NAME?,-6.177419538,#NAME?,#NAME?,#NAME?,-9.177419538,-7.592457037,#NAME?,#NAME?,#NAME?,-6.370064616,-6.855491443,-6.855491443,1
#NAME?,-8.177419538,-6.855491443,-7.177419538,-4.133025419,-5.717987919,-2.948600847,-6.370064616,#NAME?,-7.177419538,#NAME?,-7.177419538,-7.177419538,#NAME?,#NAME?,-9.177419538,-5.855491443,-5.592457037,-9.177419538,-7.177419538,-8.177419538,-6.177419538,-9.177419538,#NAME?,-4.855491443,#NAME?,-6.592457037,-9.177419538,-6.177419538,-6.592457037,#NAME?,-9.177419538,-9.177419538,-5.47697982,-6.370064616,-5.270528942,1
#NAME?,-9.177419538,-6.592457037,-6.592457037,-3.929492025,-6.007494537,-2.87363879,-6.855491443,#NAME?,-7.177419538,#NAME?,#NAME?,-6.007494537,-7.592457037,#NAME?,#NAME?,-6.007494537,-5.717987919,#NAME?,-8.177419538,-8.177419538,-6.855491443,-9.177419538,#NAME?,-4.855491443,#NAME?,-6.855491443,#NAME?,-6.177419538,-6.592457037,#NAME?,#NAME?,-8.177419538,-4.855491443,-5.177419538,-5.270528942,1
#NAME?,#NAME?,-9.177419538,-7.592457037,-5.270528942,-7.177419538,-4.223223228,-7.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-6.007494537,-9.177419538,#NAME?,#NAME?,-6.592457037,-7.592457037,#NAME?,-9.177419538,-8.177419538,-9.177419538,#NAME?,#NAME?,-6.370064616,#NAME?,-9.177419538,#NAME?,-8.177419538,-6.855491443,#NAME?,-9.177419538,#NAME?,-7.177419538,-9.177419538,-5.717987919,1
#NAME?,#NAME?,-8.177419538,#NAME?,-4.929492025,-7.592457037,-3.396059824,-8.177419538,#NAME?,-7.177419538,#NAME?,-8.177419538,-7.592457037,-9.177419538,#NAME?,#NAME?,-6.177419538,-5.717987919,#NAME?,-7.177419538,-9.177419538,-6.370064616,#NAME?,-9.177419538,-5.270528942,#NAME?,#NAME?,#NAME?,-6.855491443,-6.592457037,#NAME?,-9.177419538,#NAME?,-6.855491443,-5.855491443,-5.855491443,1
-9.177419538,-9.177419538,-7.592457037,-9.177419538,-4.855491443,-6.177419538,-3.270528942,-6.592457037,#NAME?,-7.177419538,-9.177419538,#NAME?,-6.855491443,-8.177419538,-9.177419538,-9.177419538,-6.177419538,-6.855491443,-9.177419538,-9.177419538,-6.855491443,-6.855491443,#NAME?,-9.177419538,-6.007494537,#NAME?,-7.592457037,#NAME?,-7.177419538,-6.855491443,#NAME?,-8.177419538,-9.177419538,-6.007494537,-6.370064616,-5.270528942,1
#NAME?,#NAME?,-6.855491443,-6.855491443,-5.007494537,-5.47697982,-3.111330348,-7.177419538,#NAME?,-7.177419538,-9.177419538,#NAME?,-6.370064616,-9.177419538,#NAME?,#NAME?,-6.592457037,-8.177419538,#NAME?,#NAME?,-7.592457037,-6.370064616,#NAME?,#NAME?,-5.270528942,#NAME?,-8.177419538,#NAME?,-6.855491443,-8.177419538,#NAME?,-9.177419538,#NAME?,-5.47697982,-5.717987919,-5.370064616,1
#NAME?,-8.177419538,-6.592457037,-5.717987919,-4.177419538,-5.370064616,-2.701686107,-6.592457037,-9.177419538,-7.177419538,-9.177419538,-9.177419538,-5.855491443,-9.177419538,-9.177419538,#NAME?,-6.007494537,-6.370064616,#NAME?,-7.592457037,-7.592457037,-6.370064616,#NAME?,-9.177419538,-4.592457037,#NAME?,-7.177419538,#NAME?,-6.592457037,-6.855491443,#NAME?,-8.177419538,-9.177419538,-4.929492025,-5.717987919,-4.929492025,1
-9.177419538,-8.177419538,-8.177419538,-9.177419538,-4.592457037,-6.177419538,-3.319438543,-6.370064616,-9.177419538,-7.177419538,#NAME?,#NAME?,-5.717987919,-9.177419538,#NAME?,#NAME?,-6.855491443,-6.592457037,#NAME?,-7.592457037,-8.177419538,-8.177419538,#NAME?,#NAME?,-5.370064616,#NAME?,-8.177419538,-9.177419538,#NAME?,-7.177419538,#NAME?,-8.177419538,#NAME?,-5.592457037,-7.177419538,-6.007494537,1
#NAME?,-8.177419538,-7.177419538,-7.177419538,-4.929492025,-6.370064616,-3.855491443,-7.592457037,#NAME?,-7.177419538,#NAME?,-8.177419538,-7.592457037,-8.177419538,#NAME?,#NAME?,-6.592457037,-6.007494537,#NAME?,#NAME?,#NAME?,-6.855491443,#NAME?,#NAME?,-5.089956697,#NAME?,-9.177419538,#NAME?,-6.592457037,-7.177419538,-9.177419538,-9.177419538,-9.177419538,-6.370064616,-7.592457037,-6.592457037,1
-9.177419538,-8.177419538,-9.177419538,-6.855491443,-4.653857582,-6.370064616,-2.967966172,-6.177419538,-8.177419538,-7.177419538,-9.177419538,#NAME?,-6.007494537,-8.177419538,-9.177419538,#NAME?,-6.007494537,-6.370064616,#NAME?,-7.592457037,-9.177419538,-7.592457037,-8.177419538,-9.177419538,-5.270528942,#NAME?,-8.177419538,#NAME?,-6.855491443,-6.592457037,#NAME?,-9.177419538,#NAME?,-5.592457037,-6.855491443,-5.592457037,1
-9.177419538,#NAME?,#NAME?,#NAME?,-5.592457037,-7.592457037,-3.929492025,-9.177419538,#NAME?,-7.177419538,-8.177419538,-8.177419538,-6.592457037,#NAME?,#NAME?,#NAME?,-6.855491443,-7.177419538,-8.177419538,-9.177419538,#NAME?,#NAME?,-8.177419538,#NAME?,-5.47697982,#NAME?,-8.177419538,#NAME?,-7.592457037,-8.177419538,#NAME?,#NAME?,#NAME?,-6.370064616,-6.855491443,-5.270528942,1
-9.177419538,-9.177419538,-6.855491443,-6.592457037,-4.048136521,-5.370064616,-2.701686107,-6.592457037,#NAME?,-7.177419538,#NAME?,-9.177419538,-6.370064616,-9.177419538,#NAME?,-8.177419538,-5.007494537,-5.592457037,#NAME?,-8.177419538,#NAME?,-6.855491443,#NAME?,#NAME?,-4.855491443,#NAME?,-9.177419538,#NAME?,-7.177419538,-5.855491443,#NAME?,#NAME?,#NAME?,-5.47697982,-5.717987919,-4.717987919,1
#NAME?,-8.177419538,-8.177419538,-8.177419538,-4.855491443,-6.370064616,-3.294776489,-7.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-6.007494537,-9.177419538,#NAME?,#NAME?,-6.855491443,-6.592457037,-9.177419538,-7.592457037,-9.177419538,-6.592457037,#NAME?,#NAME?,-5.177419538,#NAME?,-8.177419538,#NAME?,-7.177419538,-7.592457037,#NAME?,-8.177419538,-9.177419538,-5.270528942,-6.177419538,-5.592457037,1
#NAME?,-9.177419538,-9.177419538,-8.177419538,-4.370064616,-5.855491443,-3.027672418,-6.592457037,-9.177419538,-7.177419538,#NAME?,-9.177419538,-5.177419538,-9.177419538,#NAME?,#NAME?,-6.370064616,-6.592457037,#NAME?,-7.177419538,-8.177419538,-6.177419538,-8.177419538,#NAME?,-5.089956697,#NAME?,-9.177419538,#NAME?,-8.177419538,-7.177419538,#NAME?,#NAME?,#NAME?,-5.717987919,-5.007494537,-5.177419538,1
#NAME?,#NAME?,#NAME?,-8.177419538,-5.717987919,-7.177419538,-3.717987919,-8.177419538,#NAME?,-7.177419538,#NAME?,#NAME?,-9.177419538,-8.177419538,#NAME?,#NAME?,-6.855491443,-6.855491443,-9.177419538,-8.177419538,-7.177419538,-9.177419538,-9.177419538,#NAME?,-6.177419538,#NAME?,-8.177419538,#NAME?,-7.592457037,-7.177419538,-9.177419538,#NAME?,-9.177419538,-7.177419538,-7.177419538,-5.370064616,1
#NAME?,-8.177419538,-8.177419538,-7.177419538,-4.592457037,-6.370064616,-3.422532036,-6.592457037,-9.177419538,-7.177419538,#NAME?,#NAME?,-7.177419538,#NAME?,-8.177419538,#NAME?,-6.370064616,-8.177419538,#NAME?,#NAME?,-8.177419538,-8.177419538,-8.177419538,#NAME?,-5.270528942,#NAME?,-8.177419538,#NAME?,-7.177419538,-7.592457037,#NAME?,-8.177419538,#NAME?,-5.592457037,-6.177419538,-5.855491443,1
#NAME?,-9.177419538,-9.177419538,-8.177419538,-4.270528942,-5.717987919,-3.177419538,-6.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-7.177419538,-9.177419538,#NAME?,#NAME?,-5.855491443,-7.592457037,-8.177419538,-7.177419538,-8.177419538,-6.370064616,-9.177419538,#NAME?,-5.089956697,#NAME?,-6.855491443,#NAME?,-7.592457037,-7.177419538,#NAME?,#NAME?,-9.177419538,-4.929492025,-6.855491443,-6.007494537,1
-9.177419538,-9.177419538,-7.592457037,-9.177419538,-4.653857582,-6.177419538,-3.685566442,-8.177419538,#NAME?,-7.177419538,#NAME?,#NAME?,-6.855491443,#NAME?,#NAME?,#NAME?,-6.592457037,-7.177419538,-8.177419538,#NAME?,#NAME?,-8.177419538,#NAME?,-9.177419538,-5.370064616,#NAME?,-7.592457037,#NAME?,-6.007494537,-7.177419538,#NAME?,#NAME?,-9.177419538,-6.370064616,-9.177419538,-5.592457037,1
#NAME?,-7.592457037,-6.370064616,-7.592457037,-4.133025419,-6.007494537,-2.60756393,-6.592457037,#NAME?,-7.177419538,-9.177419538,-7.592457037,-6.370064616,-9.177419538,-9.177419538,#NAME?,-5.855491443,-6.007494537,#NAME?,-7.592457037,-8.177419538,-7.592457037,-9.177419538,#NAME?,-4.855491443,#NAME?,-8.177419538,-9.177419538,-7.592457037,-6.855491443,#NAME?,-9.177419538,-9.177419538,-5.370064616,-6.370064616,-5.270528942,1
#NAME?,-9.177419538,-9.177419538,-7.177419538,-4.855491443,-6.855491443,-3.47697982,-7.177419538,#NAME?,-7.177419538,-9.177419538,#NAME?,-6.592457037,-7.592457037,-9.177419538,#NAME?,-7.177419538,-6.177419538,-9.177419538,-8.177419538,-8.177419538,-8.177419538,#NAME?,#NAME?,-6.007494537,#NAME?,#NAME?,#NAME?,#NAME?,-5.855491443,#NAME?,-9.177419538,#NAME?,-6.177419538,-9.177419538,-5.089956697,1
#NAME?,#NAME?,#NAME?,-8.177419538,-5.177419538,-9.177419538,-4.007494537,-6.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-6.855491443,#NAME?,#NAME?,-9.177419538,-8.177419538,-6.855491443,-9.177419538,#NAME?,-9.177419538,-8.177419538,-8.177419538,#NAME?,-5.370064616,#NAME?,#NAME?,-9.177419538,-7.592457037,-7.177419538,#NAME?,#NAME?,#NAME?,-6.370064616,-6.370064616,-6.177419538,1
-9.177419538,-8.177419538,-9.177419538,-7.592457037,-4.270528942,-6.855491443,-2.929492025,-7.592457037,-9.177419538,-7.177419538,#NAME?,#NAME?,-5.855491443,#NAME?,#NAME?,-8.177419538,-6.855491443,-6.007494537,#NAME?,-7.177419538,#NAME?,-7.592457037,#NAME?,#NAME?,-4.653857582,#NAME?,-7.592457037,#NAME?,-6.855491443,-6.592457037,#NAME?,#NAME?,#NAME?,-5.855491443,-5.592457037,-5.370064616,1
#NAME?,#NAME?,-9.177419538,-8.177419538,-4.855491443,-5.370064616,-3.504994196,-6.855491443,#NAME?,-7.177419538,#NAME?,-9.177419538,-6.177419538,#NAME?,-9.177419538,-9.177419538,-6.370064616,-7.592457037,#NAME?,-9.177419538,-8.177419538,-8.177419538,-9.177419538,#NAME?,-6.855491443,#NAME?,-8.177419538,-9.177419538,-9.177419538,-7.592457037,#NAME?,-9.177419538,-9.177419538,-6.855491443,-6.007494537,-5.717987919,1
#NAME?,-9.177419538,-9.177419538,-8.177419538,-5.717987919,-7.592457037,-3.819867533,-8.177419538,#NAME?,-7.177419538,-8.177419538,#NAME?,-9.177419538,#NAME?,#NAME?,#NAME?,-6.592457037,-8.177419538,-9.177419538,-9.177419538,-8.177419538,-9.177419538,#NAME?,#NAME?,-6.007494537,#NAME?,-9.177419538,#NAME?,-7.592457037,-9.177419538,#NAME?,#NAME?,#NAME?,-5.855491443,-7.592457037,-6.592457037,1
#NAME?,-9.177419538,-6.592457037,-7.177419538,-4.177419538,-5.855491443,-2.802380107,-6.370064616,#NAME?,-7.177419538,#NAME?,#NAME?,-5.717987919,-7.177419538,-8.177419538,#NAME?,-5.717987919,-5.855491443,#NAME?,-6.370064616,-7.177419538,-6.370064616,-9.177419538,#NAME?,-4.422532036,#NAME?,-6.855491443,#NAME?,-7.177419538,-6.370064616,#NAME?,-7.592457037,-9.177419538,-5.370064616,-6.177419538,-5.270528942,1
-9.177419538,-9.177419538,-8.177419538,-7.592457037,-4.007494537,-5.592457037,-2.855491443,-9.177419538,#NAME?,-7.177419538,-8.177419538,#NAME?,-6.177419538,#NAME?,#NAME?,#NAME?,-6.007494537,-6.177419538,#NAME?,-7.592457037,-8.177419538,-6.177419538,#NAME?,#NAME?,-4.592457037,#NAME?,-8.177419538,-9.177419538,-7.592457037,-6.592457037,#NAME?,#NAME?,-9.177419538,-5.592457037,-7.592457037,-4.855491443,1
-9.177419538,-9.177419538,-8.177419538,-8.177419538,-5.592457037,-7.177419538,-3.533563348,-8.177419538,#NAME?,-7.177419538,#NAME?,-8.177419538,#NAME?,-9.177419538,#NAME?,-9.177419538,-8.177419538,-7.177419538,-9.177419538,#NAME?,#NAME?,-9.177419538,#NAME?,#NAME?,-5.717987919,#NAME?,-8.177419538,#NAME?,-7.177419538,-7.592457037,#NAME?,#NAME?,-8.177419538,-7.177419538,-8.177419538,-6.592457037,1
#NAME?,-9.177419538,-7.592457037,-8.177419538,-5.855491443,-6.177419538,-3.504994196,-7.177419538,#NAME?,-7.177419538,-9.177419538,#NAME?,-6.855491443,-9.177419538,#NAME?,#NAME?,-6.177419538,-6.007494537,-9.177419538,#NAME?,-7.592457037,-9.177419538,#NAME?,#NAME?,-5.47697982,#NAME?,-8.177419538,#NAME?,-8.177419538,-6.370064616,#NAME?,#NAME?,#NAME?,-5.717987919,-6.855491443,-5.855491443,1
#NAME?,#NAME?,-6.370064616,-7.177419538,-3.785102115,-5.592457037,-2.734476042,-6.855491443,-9.177419538,-7.177419538,#NAME?,-8.177419538,-6.592457037,-7.592457037,#NAME?,-9.177419538,-5.592457037,-6.592457037,#NAME?,-6.855491443,-8.177419538,-7.592457037,-8.177419538,#NAME?,-5.855491443,#NAME?,-9.177419538,-9.177419538,-7.177419538,-6.370064616,#NAME?,-9.177419538,#NAME?,-5.592457037,-5.855491443,-5.270528942,1
#NAME?,#NAME?,-8.177419538,-9.177419538,-4.422532036,-6.370064616,-3.111330348,-7.177419538,#NAME?,-7.177419538,#NAME?,-9.177419538,-6.855491443,-9.177419538,#NAME?,-8.177419538,-5.592457037,-6.592457037,#NAME?,-7.592457037,-9.177419538,-7.592457037,#NAME?,#NAME?,-5.717987919,#NAME?,-9.177419538,#NAME?,-7.592457037,-7.177419538,#NAME?,-7.592457037,#NAME?,-6.592457037,-7.592457037,-6.007494537,1
#NAME?,-9.177419538,-6.592457037,-9.177419538,-4.319438543,-5.855491443,-3.344529524,-9.177419538,#NAME?,-7.177419538,#NAME?,-9.177419538,-6.592457037,#NAME?,#NAME?,#NAME?,-6.007494537,-6.007494537,#NAME?,-9.177419538,#NAME?,-8.177419538,-8.177419538,-9.177419538,-5.717987919,#NAME?,-7.592457037,#NAME?,#NAME?,-7.177419538,#NAME?,-9.177419538,#NAME?,-5.592457037,-7.592457037,-5.855491443,1
#NAME?,-8.177419538,-9.177419538,-8.177419538,-4.653857582,-6.592457037,-2.87363879,-6.855491443,#NAME?,-7.177419538,#NAME?,-8.177419538,-6.370064616,-9.177419538,#NAME?,#NAME?,-6.592457037,-6.370064616,-9.177419538,-9.177419538,-7.177419538,-6.007494537,#NAME?,#NAME?,-4.785102115,#NAME?,-7.592457037,-9.177419538,-7.177419538,-6.370064616,#NAME?,-8.177419538,-9.177419538,-5.370064616,-6.370064616,-5.089956697,1
#NAME?,-9.177419538,-8.177419538,-9.177419538,-6.592457037,-6.592457037,-3.653857582,-7.177419538,#NAME?,-7.177419538,#NAME?,-9.177419538,-6.855491443,-8.177419538,#NAME?,-8.177419538,-6.177419538,-7.592457037,#NAME?,-7.592457037,#NAME?,-8.177419538,#NAME?,#NAME?,-6.855491443,#NAME?,-7.592457037,#NAME?,-6.592457037,-6.855491443,#NAME?,#NAME?,#NAME?,-6.592457037,-8.177419538,-7.177419538,1
#NAME?,-9.177419538,-7.177419538,-9.177419538,-5.089956697,-6.370064616,-3.653857582,-7.177419538,#NAME?,-7.177419538,#NAME?,#NAME?,-8.177419538,-9.177419538,#NAME?,#NAME?,-6.855491443,-9.177419538,#NAME?,-8.177419538,-9.177419538,-9.177419538,#NAME?,#NAME?,-6.592457037,#NAME?,-9.177419538,#NAME?,-8.177419538,-8.177419538,#NAME?,#NAME?,-9.177419538,-6.177419538,-6.855491443,-6.370064616,1
#NAME?,-9.177419538,-8.177419538,-8.177419538,-5.089956697,-6.855491443,-3.449499083,-6.370064616,#NAME?,-7.177419538,#NAME?,#NAME?,-6.592457037,#NAME?,#NAME?,-9.177419538,-5.855491443,-7.177419538,-9.177419538,-8.177419538,-9.177419538,-8.177419538,#NAME?,-9.177419538,-5.47697982,#NAME?,-8.177419538,-9.177419538,-8.177419538,-7.177419538,-9.177419538,-9.177419538,#NAME?,-5.270528942,-6.370064616,-5.370064616,1
#NAME?,-8.177419538,-7.177419538,-9.177419538,-4.223223228,-5.717987919,-2.892017319,-6.370064616,#NAME?,-7.177419538,-7.177419538,#NAME?,-6.177419538,-7.592457037,#NAME?,#NAME?,-4.855491443,-7.177419538,#NAME?,-6.855491443,-7.592457037,-6.592457037,#NAME?,-8.177419538,-5.47697982,#NAME?,-6.007494537,#NAME?,-6.007494537,-6.855491443,#NAME?,-9.177419538,#NAME?,-4.855491443,-6.855491443,-5.47697982,1
-9.177419538,-8.177419538,-7.177419538,-7.177419538,-4.177419538,-5.855491443,-2.802380107,-6.855491443,#NAME?,-7.177419538,#NAME?,#NAME?,-6.370064616,-9.177419538,#NAME?,-9.177419538,-5.717987919,-6.855491443,-8.177419538,-7.177419538,-7.177419538,-7.177419538,#NAME?,#NAME?,-4.717987919,#NAME?,-9.177419538,#NAME?,-6.177419538,-7.592457037,#NAME?,-9.177419538,#NAME?,-5.177419538,-5.717987919,-4.717987919,1
#NAME?,-7.592457037,-6.007494537,-5.855491443,-4.223223228,-6.007494537,-2.987594979,-6.592457037,#NAME?,-7.177419538,#NAME?,#NAME?,-5.592457037,-7.592457037,-8.177419538,-8.177419538,-6.007494537,-6.855491443,-8.177419538,-7.592457037,-7.592457037,-7.177419538,#NAME?,#NAME?,-5.270528942,#NAME?,-9.177419538,-9.177419538,-6.855491443,-7.592457037,#NAME?,-8.177419538,-8.177419538,-5.592457037,-6.370064616,-4.653857582,1
